144|2023-11-25 15:00:00+00|2|0|14|1.1429|1.0000|14|1.2857|2.1429
197|2023-11-25 15:30:00+00|3|1|11|2.5455|0.8182|11|0.6364|1.8182
144|2023-11-25 17:15:00+00|3|2|14|1.0000|1.6429|14|1.2857|1.8571
197|2023-11-25 17:30:00+00|5|0|11|1.9091|0.9091|10|1.4000|1.8000
119|2023-11-25 18:00:00+00|2|1|15|0.9333|1.5333|15|2.1333|1.1333
144|2023-11-25 19:45:00+00|1|0|14|1.0714|1.5000|14|2.0000|1.0000
144|2023-11-26 12:30:00+00|1|1|14|1.6429|1.0714|14|2.4286|1.0714
119|2023-11-26 13:00:00+00|0|0|15|1.6667|0.8667|15|1.2667|1.0667
197|2023-11-26 14:00:00+00|1|3|11|1.0000|1.8182|11|1.0000|1.7273
119|2023-11-26 15:00:00+00|0|1|15|1.2000|2.0000|15|1.2667|1.6000
197|2023-11-26 15:00:00+00|0|1|11|1.0000|1.6364|11|1.9091|0.8182
144|2023-11-26 15:00:00+00|0|1|14|1.4286|2.0714|14|1.8571|1.0714
103|2023-11-26 16:00:00+00|0|2|17|1.6471|1.7059|18|1.2222|1.7778
103|2023-11-26 16:00:00+00|4|4|18|1.5000|1.5556|16|1.5625|1.7500
103|2023-11-26 16:00:00+00|2|1|17|1.7059|1.1765|17|1.1765|1.2941
103|2023-11-26 16:00:00+00|0|4|17|0.8824|2.4706|17|1.7647|1.3529
103|2023-11-26 16:00:00+00|4|2|16|1.6875|0.9375|16|2.6250|1.4375
103|2023-11-26 16:00:00+00|1|3|16|1.6250|1.7500|17|1.0588|1.1765
103|2023-11-26 16:00:00+00|2|1|17|0.7647|1.4706|18|1.8333|2.1111
103|2023-11-26 16:00:00+00|1|3|17|2.2941|2.1176|16|2.2500|1.3125
119|2023-11-26 17:00:00+00|3|3|15|1.0667|1.6000|15|1.7333|0.9333
197|2023-11-26 17:30:00+00|3|3|11|1.0000|1.5455|11|1.0000|1.9091
144|2023-11-26 17:30:00+00|2|1|14|1.9286|1.0714|14|1.2143|1.7857
144|2023-11-26 18:15:00+00|0|3|14|0.7143|2.0714|14|0.9286|1.3571
197|2023-11-26 18:30:00+00|2|0|11|1.4545|1.2727|11|2.9091|0.5455
119|2023-11-27 18:00:00+00|1|4|15|1.6667|0.8667|15|1.6667|1.2000
119|2023-12-01 18:00:00+00|0|0|16|1.1250|1.9375|16|1.0000|1.3125
144|2023-12-01 19:45:00+00|1|3|15|1.3333|1.9333|15|1.9333|1.0667
144|2023-12-02 15:00:00+00|0|0|15|1.2000|1.8000|15|1.1333|1.6667
144|2023-12-02 17:15:00+00|1|1|15|1.2000|2.1333|15|0.6667|2.1333
144|2023-12-02 19:45:00+00|1|0|15|2.0000|0.8667|15|1.3333|2.0000
144|2023-12-03 12:30:00+00|2|2|15|1.8667|1.0000|15|1.6000|1.0667
119|2023-12-03 13:00:00+00|2|0|16|1.1875|1.6875|16|1.6250|1.0625
119|2023-12-03 13:00:00+00|1|1|16|1.2500|1.5000|16|1.5625|0.8125
119|2023-12-03 15:00:00+00|4|0|16|1.8125|1.0625|16|0.5625|1.9375
144|2023-12-03 15:00:00+00|0|2|15|1.0667|1.2667|15|1.2000|1.6000
103|2023-12-03 16:00:00+00|1|5|18|1.8889|1.2778|17|1.5882|1.8235
103|2023-12-03 16:00:00+00|2|0|17|2.5882|1.5882|18|2.2222|2.1667
103|2023-12-03 16:00:00+00|3|0|18|1.1667|1.3333|18|0.8333|1.4444
103|2023-12-03 16:00:00+00|1|1|17|2.2941|1.2941|18|1.5556|1.7222
103|2023-12-03 16:00:00+00|4|1|17|1.7059|1.8824|18|0.8333|2.5556
103|2023-12-03 16:00:00+00|1|0|19|1.7895|2.1053|19|1.6316|1.6842
